#EXPORTTYPE:                 	DATA ALL                                                                                                                             
#FILE:                       	20260224_Mg_SiO2_stoich_loose_Ar_5Kmin.ngb-ss5                                                                                       
#FORMAT:                     	NETZSCH5                                                                                                                             
#FTYPE:                      	ASCII                                                                                                                                
#IDENTITY:                   	LOOSE_MgSiO2                                                                                                                         
#DECIMAL:                    	COMMA                                                                                                                                
#SEPARATOR:                  	TAB                                                                                                                                  
#MTYPE:                      	DTA                                                                                                                                  
#INSTRUMENT:                 	NETZSCH STA 449F5                                                                                                                    
#PROJECT:                    	THREAD                                                                                                                               
#DATE/TIME:                  	24/02/2026 18:39:34 (UTC+1)                                                                                                          
#CORR. FILE:                 	                                                                                                                                     
#TEMPCAL:                    	20260212_DTATG_CAL_AR_5KMIN_quadratic_T.ngb-ts5                                                                                      
#SENSITIVITY:                	20260212_5Kmin_DTATG_Ar_sens.ngb-es5                                                                                                 
#LABORATORY:                 	Politecnico Milano                                                                                                                   
#OPERATOR:                   	PARAVAN                                                                                                                              
#REMARK:                     	Mg + SiO2 stoichiometric. loose powder  heating program: 20 K/min Ar 0 50 20  T_start=25  C T_end = 850 C  m_sample_mettler = 0.01566
#SAMPLE:                     	LOOSE_MgSiO2                                                                                                                         
#SAMPLE MASS /mg:            	15.6245                                                                                                                              
#MATERIAL:                   	Mg_Sio2_thermite                                                                                                                     
#REFERENCE:                  	-                                                                                                                                    
#REFERENCE MASS /mg:         	0                                                                                                                                    
#TYPE OF CRUCIBLE:           	DTA/TG crucible Al2O3                                                                                                                
#SAMPLE CRUCIBLE MASS /mg:   	0                                                                                                                                    
#REFERENCE CRUCIBLE MASS /mg:	0                                                                                                                                    
#TG RANGE /mg:               	35000                                                                                                                                
#TAU-R:                      	---                                                                                                                                  
#CORR. CODE:                 	000                                                                                                                                  
#EXO:                        	+1                                                                                                                                   
#RANGE:                      	25 C/20.0(K/min)/850 C                                                                                                               
#SEGMENT:                    	S1/3                                                                                                                                 
#SEG. 1:                     	25 C/20.0(K/min)/850 C                                                                                                               

##Temp./ C	Time/min	DTA/(mW/mg)	Mass/%	Gas Flow(purge1)/(ml/min)	Gas Flow(purge2)/(ml/min)	Gas Flow(protective)/(ml/min)	Sensit./(uV/mW)
486.47400	23.07000	38.46912	101.39588	0.000000e+000	50.00000	20.00000	0.27513
486.71100	23.08000	38.19204	101.39588	0.000000e+000	50.00000	20.00000	0.27510
486.94800	23.09000	37.92628	101.39652	0.000000e+000	50.00000	20.00000	0.27507
487.18500	23.10000	37.67094	101.39652	0.000000e+000	50.00000	20.00000	0.27505
487.42200	23.11000	37.42407	101.39716	0.000000e+000	50.00000	20.00000	0.27502
487.65900	23.12000	37.19207	101.39716	0.000000e+000	50.00000	20.00000	0.27500
487.89600	23.13000	36.74889	101.40100	0.000000e+000	50.00000	20.00000	0.27497
487.89600	23.14000	36.74889	101.40100	0.000000e+000	50.00000	20.00000	0.27497
488.13300	23.15000	36.53899	101.40228	0.000000e+000	50.00000	20.00000	0.27495
488.37000	23.16000	36.33509	101.40292	0.000000e+000	50.00000	20.00000	0.27492
488.60800	23.17000	36.13526	101.40356	0.000000e+000	50.00000	20.00000	0.27490
488.84500	23.18000	35.94923	101.40484	0.000000e+000	50.00000	20.00000	0.27487
489.08200	23.19000	35.58639	101.40612	0.000000e+000	50.00000	20.00000	0.27485
489.08200	23.20000	35.58639	101.40612	0.000000e+000	50.00000	20.00000	0.27485
489.31900	23.21000	35.41893	101.40677	0.000000e+000	50.00000	20.00000	0.27482
489.55600	23.22000	35.25020	101.40677	0.000000e+000	50.00000	20.00000	0.27480
489.79199	23.23000	35.09138	101.40741	0.000000e+000	50.00000	20.00000	0.27477
490.02899	23.24000	34.94142	101.40805	0.000000e+000	50.00000	20.00000	0.27474
490.26599	23.25000	34.78540	101.40869	0.000000e+000	50.00000	20.00000	0.27472
490.50299	23.26000	34.63522	101.40933	0.000000e+000	50.00000	20.00000	0.27469
490.73999	23.27000	34.34741	101.41061	0.000000e+000	50.00000	20.00000	0.27467
490.73999	23.28000	34.34741	101.41061	0.000000e+000	50.00000	20.00000	0.27467
490.97699	23.29000	34.20836	101.41125	0.000000e+000	50.00000	20.00000	0.27464
491.21399	23.30000	34.07426	101.41189	0.000000e+000	50.00000	20.00000	0.27462
491.45099	23.31000	33.94334	101.41253	0.000000e+000	50.00000	20.00000	0.27459
491.68701	23.32000	33.81345	101.41317	0.000000e+000	50.00000	20.00000	0.27457
491.92401	23.33000	33.55745	101.41317	0.000000e+000	50.00000	20.00000	0.27454
491.92401	23.34000	33.55745	101.41317	0.000000e+000	50.00000	20.00000	0.27454
492.16101	23.35000	33.43872	101.41381	0.000000e+000	50.00000	20.00000	0.27452
492.39801	23.36000	33.31481	101.41381	0.000000e+000	50.00000	20.00000	0.27449
492.63501	23.37000	33.20565	101.41381	0.000000e+000	50.00000	20.00000	0.27446
492.87201	23.38000	33.08899	101.41381	0.000000e+000	50.00000	20.00000	0.27444
493.10800	23.39000	32.98049	101.41381	0.000000e+000	50.00000	20.00000	0.27441
493.34500	23.40000	32.75648	101.41381	0.000000e+000	50.00000	20.00000	0.27439
493.34500	23.41000	32.75648	101.41381	0.000000e+000	50.00000	20.00000	0.27439
493.58200	23.42000	32.64954	101.41381	0.000000e+000	50.00000	20.00000	0.27436
493.81799	23.43000	32.54827	101.41381	0.000000e+000	50.00000	20.00000	0.27434
494.05499	23.44000	32.44841	101.41381	0.000000e+000	50.00000	20.00000	0.27431
494.29199	23.45000	32.35103	101.41381	0.000000e+000	50.00000	20.00000	0.27429
494.52802	23.46000	32.14376	101.41381	0.000000e+000	50.00000	20.00000	0.27426
494.52802	23.47000	32.14376	101.41381	0.000000e+000	50.00000	20.00000	0.27426
494.76501	23.48000	32.05631	101.41381	0.000000e+000	50.00000	20.00000	0.27423
495.00201	23.49000	31.95387	101.41381	0.000000e+000	50.00000	20.00000	0.27421
495.23801	23.50000	31.86619	101.41381	0.000000e+000	50.00000	20.00000	0.27418
495.47501	23.51000	31.76979	101.41381	0.000000e+000	50.00000	20.00000	0.27416
495.71100	23.52000	31.58802	101.41381	0.000000e+000	50.00000	20.00000	0.27413
495.71100	23.53000	31.58802	101.41381	0.000000e+000	50.00000	20.00000	0.27413
495.94800	23.54000	31.50030	101.41381	0.000000e+000	50.00000	20.00000	0.27411
496.18399	23.55000	31.41272	101.41381	0.000000e+000	50.00000	20.00000	0.27408
496.42099	23.56000	31.32765	101.41381	0.000000e+000	50.00000	20.00000	0.27406
496.65701	23.57000	31.23951	101.41381	0.000000e+000	50.00000	20.00000	0.27403
496.89401	23.58000	31.06761	101.41381	0.000000e+000	50.00000	20.00000	0.27400
496.89401	23.59000	31.06761	101.41381	0.000000e+000	50.00000	20.00000	0.27400
497.13000	23.60000	30.99351	101.41381	0.000000e+000	50.00000	20.00000	0.27398
497.36700	23.61000	30.91139	101.41381	0.000000e+000	50.00000	20.00000	0.27395
497.60300	23.62000	30.83138	101.41381	0.000000e+000	50.00000	20.00000	0.27393
497.84000	23.63000	30.75315	101.41381	0.000000e+000	50.00000	20.00000	0.27390
498.07599	23.64000	30.59538	101.41381	0.000000e+000	50.00000	20.00000	0.27388
498.07599	23.65000	30.59538	101.41381	0.000000e+000	50.00000	20.00000	0.27388
498.31201	23.66000	30.51871	101.41381	0.000000e+000	50.00000	20.00000	0.27385
498.54901	23.67000	30.44240	101.41381	0.000000e+000	50.00000	20.00000	0.27383
498.78500	23.68000	30.36891	101.41381	0.000000e+000	50.00000	20.00000	0.27380
499.02100	23.69000	30.21622	101.41381	0.000000e+000	50.00000	20.00000	0.27377
499.02100	23.70000	30.21622	101.41381	0.000000e+000	50.00000	20.00000	0.27377
499.25800	23.71000	30.14539	101.41381	0.000000e+000	50.00000	20.00000	0.27375
499.49399	23.72000	30.07649	101.41381	0.000000e+000	50.00000	20.00000	0.27372
499.73001	23.73000	30.00527	101.41381	0.000000e+000	50.00000	20.00000	0.27370
499.96701	23.74000	29.93850	101.41445	0.000000e+000	50.00000	20.00000	0.27367
500.20300	23.75000	29.79855	101.41445	0.000000e+000	50.00000	20.00000	0.27365
500.20300	23.76000	29.79855	101.41445	0.000000e+000	50.00000	20.00000	0.27365
500.43900	23.77000	29.72995	101.41445	0.000000e+000	50.00000	20.00000	0.27362
500.67499	23.78000	29.66991	101.41445	0.000000e+000	50.00000	20.00000	0.27360
500.91199	23.79000	29.60202	101.41509	0.000000e+000	50.00000	20.00000	0.27357
501.14801	23.80000	29.53857	101.41509	0.000000e+000	50.00000	20.00000	0.27354
501.38400	23.81000	29.41048	101.41509	0.000000e+000	50.00000	20.00000	0.27352
501.38400	23.82000	29.41048	101.41509	0.000000e+000	50.00000	20.00000	0.27352
501.62000	23.83000	29.34647	101.41509	0.000000e+000	50.00000	20.00000	0.27349
501.85599	23.84000	29.29065	101.41573	0.000000e+000	50.00000	20.00000	0.27347
502.09299	23.85000	29.22823	101.41573	0.000000e+000	50.00000	20.00000	0.27344
502.32901	23.86000	29.10578	101.41637	0.000000e+000	50.00000	20.00000	0.27342
502.32901	23.87000	29.10578	101.41637	0.000000e+000	50.00000	20.00000	0.27342
502.56500	23.88000	29.05279	101.41765	0.000000e+000	50.00000	20.00000	0.27339
502.80099	23.89000	28.99532	101.41829	0.000000e+000	50.00000	20.00000	0.27336
503.03699	23.90000	28.94124	101.41893	0.000000e+000	50.00000	20.00000	0.27334
503.27301	23.91000	28.88554	101.42021	0.000000e+000	50.00000	20.00000	0.27331
503.50900	23.92000	28.77068	101.42213	0.000000e+000	50.00000	20.00000	0.27329
503.50900	23.93000	28.77068	101.42213	0.000000e+000	50.00000	20.00000	0.27329
503.74500	23.94000	28.71960	101.42405	0.000000e+000	50.00000	20.00000	0.27326
503.98099	23.95000	28.66869	101.42661	0.000000e+000	50.00000	20.00000	0.27324
504.21701	23.96000	28.61188	101.42917	0.000000e+000	50.00000	20.00000	0.27321
504.45300	23.97000	28.50339	101.43365	0.000000e+000	50.00000	20.00000	0.27318
504.45300	23.98000	28.50339	101.43365	0.000000e+000	50.00000	20.00000	0.27318
504.68900	23.99000	28.46139	101.43621	0.000000e+000	50.00000	20.00000	0.27316
504.92499	24.00000	28.41133	101.43813	0.000000e+000	50.00000	20.00000	0.27313
505.16101	24.01000	28.36037	101.43941	0.000000e+000	50.00000	20.00000	0.27311
505.39700	24.02000	28.31119	101.44069	0.000000e+000	50.00000	20.00000	0.27308
505.63300	24.03000	28.21139	101.44197	0.000000e+000	50.00000	20.00000	0.27306
505.63300	24.04000	28.21139	101.44197	0.000000e+000	50.00000	20.00000	0.27306
505.86899	24.05000	28.16684	101.44197	0.000000e+000	50.00000	20.00000	0.27303
506.10501	24.06000	28.12031	101.44261	0.000000e+000	50.00000	20.00000	0.27300
506.34100	24.07000	28.07145	101.44261	0.000000e+000	50.00000	20.00000	0.27298
506.57700	24.08000	28.03134	101.44261	0.000000e+000	50.00000	20.00000	0.27295
506.81299	24.09000	27.93845	101.44261	0.000000e+000	50.00000	20.00000	0.27293
506.81299	24.10000	27.93845	101.44261	0.000000e+000	50.00000	20.00000	0.27293
507.04800	24.11000	27.89653	101.44261	0.000000e+000	50.00000	20.00000	0.27290
507.28400	24.12000	27.85156	101.44261	0.000000e+000	50.00000	20.00000	0.27288
507.51999	24.13000	27.77152	101.44261	0.000000e+000	50.00000	20.00000	0.27285
507.51999	24.14000	27.77152	101.44261	0.000000e+000	50.00000	20.00000	0.27285
507.75601	24.15000	27.72707	101.44261	0.000000e+000	50.00000	20.00000	0.27282
507.99200	24.16000	27.68906	101.44261	0.000000e+000	50.00000	20.00000	0.27280
508.22699	24.17000	27.64692	101.44261	0.000000e+000	50.00000	20.00000	0.27277
508.46301	24.18000	27.60890	101.44261	0.000000e+000	50.00000	20.00000	0.27275
508.69901	24.19000	27.53471	101.44261	0.000000e+000	50.00000	20.00000	0.27272
508.69901	24.20000	27.53471	101.44261	0.000000e+000	50.00000	20.00000	0.27272
508.93399	24.21000	27.49343	101.44261	0.000000e+000	50.00000	20.00000	0.27269
509.17001	24.22000	27.45449	101.44261	0.000000e+000	50.00000	20.00000	0.27267
509.40601	24.23000	27.41913	101.44261	0.000000e+000	50.00000	20.00000	0.27264
509.64099	24.24000	27.34810	101.44261	0.000000e+000	50.00000	20.00000	0.27262
509.64099	24.25000	27.34810	101.44261	0.000000e+000	50.00000	20.00000	0.27262
509.87701	24.26000	27.30681	101.44261	0.000000e+000	50.00000	20.00000	0.27259
510.11301	24.27000	27.27465	101.44261	0.000000e+000	50.00000	20.00000	0.27257
510.34799	24.28000	27.23978	101.44261	0.000000e+000	50.00000	20.00000	0.27254
510.58401	24.29000	27.16496	101.44261	0.000000e+000	50.00000	20.00000	0.27251
510.58401	24.30000	27.16496	101.44261	0.000000e+000	50.00000	20.00000	0.27251
510.82001	24.31000	27.13672	101.44261	0.000000e+000	50.00000	20.00000	0.27249
511.05499	24.32000	27.09878	101.44261	0.000000e+000	50.00000	20.00000	0.27246
511.29099	24.33000	27.06515	101.44261	0.000000e+000	50.00000	20.00000	0.27244
511.52600	24.34000	27.03868	101.44261	0.000000e+000	50.00000	20.00000	0.27241
511.76199	24.35000	26.97420	101.44261	0.000000e+000	50.00000	20.00000	0.27238
511.76199	24.36000	26.97420	101.44261	0.000000e+000	50.00000	20.00000	0.27238
511.99799	24.37000	26.94414	101.44261	0.000000e+000	50.00000	20.00000	0.27236
512.23297	24.38000	26.91370	101.44261	0.000000e+000	50.00000	20.00000	0.27233
512.46899	24.39000	26.88471	101.44261	0.000000e+000	50.00000	20.00000	0.27231
512.70398	24.40000	26.82485	101.44261	0.000000e+000	50.00000	20.00000	0.27228
512.70398	24.41000	26.82485	101.44261	0.000000e+000	50.00000	20.00000	0.27228
512.93903	24.42000	26.79691	101.44261	0.000000e+000	50.00000	20.00000	0.27226
513.17499	24.43000	26.77399	101.44261	0.000000e+000	50.00000	20.00000	0.27223
513.40997	24.44000	26.74604	101.44261	0.000000e+000	50.00000	20.00000	0.27220
513.64600	24.45000	26.69100	101.44261	0.000000e+000	50.00000	20.00000	0.27218
513.64600	24.46000	26.69100	101.44261	0.000000e+000	50.00000	20.00000	0.27218
513.88098	24.47000	26.66160	101.44261	0.000000e+000	50.00000	20.00000	0.27215
514.11700	24.48000	26.64046	101.44261	0.000000e+000	50.00000	20.00000	0.27213
514.35199	24.49000	26.60997	101.44261	0.000000e+000	50.00000	20.00000	0.27210
514.58801	24.50000	26.55795	101.44261	0.000000e+000	50.00000	20.00000	0.27207
514.58801	24.51000	26.55795	101.44261	0.000000e+000	50.00000	20.00000	0.27207
514.82300	24.52000	26.53284	101.44261	0.000000e+000	50.00000	20.00000	0.27205
515.05798	24.53000	26.51185	101.44261	0.000000e+000	50.00000	20.00000	0.27202
515.29401	24.54000	26.49158	101.44261	0.000000e+000	50.00000	20.00000	0.27200
515.52899	24.55000	26.44024	101.44261	0.000000e+000	50.00000	20.00000	0.27197
515.52899	24.56000	26.44024	101.44261	0.000000e+000	50.00000	20.00000	0.27197
515.76398	24.57000	26.42229	101.44325	0.000000e+000	50.00000	20.00000	0.27194
515.99902	24.58000	26.39680	101.44325	0.000000e+000	50.00000	20.00000	0.27192
516.23499	24.59000	26.37777	101.44325	0.000000e+000	50.00000	20.00000	0.27189
516.46997	24.60000	26.33000	101.44389	0.000000e+000	50.00000	20.00000	0.27187
516.46997	24.61000	26.33000	101.44389	0.000000e+000	50.00000	20.00000	0.27187
516.70502	24.62000	26.31095	101.44389	0.000000e+000	50.00000	20.00000	0.27184
516.94000	24.63000	26.29335	101.44389	0.000000e+000	50.00000	20.00000	0.27181
517.17603	24.64000	26.27646	101.44453	0.000000e+000	50.00000	20.00000	0.27179
517.41101	24.65000	26.25508	101.44453	0.000000e+000	50.00000	20.00000	0.27176
517.64600	24.66000	26.21571	101.44517	0.000000e+000	50.00000	20.00000	0.27174
517.64600	24.67000	26.21571	101.44517	0.000000e+000	50.00000	20.00000	0.27174
517.88098	24.68000	26.20025	101.44517	0.000000e+000	50.00000	20.00000	0.27171
518.11603	24.69000	26.18029	101.44517	0.000000e+000	50.00000	20.00000	0.27168
518.35101	24.70000	26.16446	101.44581	0.000000e+000	50.00000	20.00000	0.27166
518.58698	24.71000	26.13102	101.44581	0.000000e+000	50.00000	20.00000	0.27163
518.58698	24.72000	26.13102	101.44581	0.000000e+000	50.00000	20.00000	0.27163
518.82202	24.73000	26.11428	101.44645	0.000000e+000	50.00000	20.00000	0.27161
519.05701	24.74000	26.09880	101.44773	0.000000e+000	50.00000	20.00000	0.27158
519.29199	24.75000	26.08368	101.44965	0.000000e+000	50.00000	20.00000	0.27155
519.52698	24.76000	26.05111	101.45285	0.000000e+000	50.00000	20.00000	0.27153
519.52698	24.77000	26.05111	101.45285	0.000000e+000	50.00000	20.00000	0.27153
519.76202	24.78000	26.03742	101.45477	0.000000e+000	50.00000	20.00000	0.27150
519.99701	24.79000	26.02031	101.45605	0.000000e+000	50.00000	20.00000	0.27148
520.23199	24.80000	26.00463	101.45669	0.000000e+000	50.00000	20.00000	0.27145
520.46698	24.81000	25.99363	101.45797	0.000000e+000	50.00000	20.00000	0.27142
520.70203	24.82000	25.97058	101.45925	0.000000e+000	50.00000	20.00000	0.27140
520.70203	24.83000	25.97058	101.45925	0.000000e+000	50.00000	20.00000	0.27140
520.93701	24.84000	25.94716	101.45989	0.000000e+000	50.00000	20.00000	0.27137
521.17200	24.85000	25.93364	101.46053	0.000000e+000	50.00000	20.00000	0.27135
521.40698	24.86000	25.90895	101.46309	0.000000e+000	50.00000	20.00000	0.27132
521.40698	24.87000	25.90895	101.46309	0.000000e+000	50.00000	20.00000	0.27132
521.64203	24.88000	25.89236	101.46501	0.000000e+000	50.00000	20.00000	0.27129
521.87701	24.89000	25.87793	101.46693	0.000000e+000	50.00000	20.00000	0.27127
522.11102	24.90000	25.86708	101.46821	0.000000e+000	50.00000	20.00000	0.27124
522.34601	24.91000	25.84923	101.46949	0.000000e+000	50.00000	20.00000	0.27122
522.58099	24.92000	25.83011	101.47205	0.000000e+000	50.00000	20.00000	0.27119
522.58099	24.93000	25.83011	101.47205	0.000000e+000	50.00000	20.00000	0.27119
522.81598	24.94000	25.81764	101.47333	0.000000e+000	50.00000	20.00000	0.27116
523.05103	24.95000	25.80068	101.47461	0.000000e+000	50.00000	20.00000	0.27114
523.28601	24.96000	25.78677	101.47525	0.000000e+000	50.00000	20.00000	0.27111
523.52002	24.97000	25.76673	101.47781	0.000000e+000	50.00000	20.00000	0.27109
523.52002	24.98000	25.76673	101.47781	0.000000e+000	50.00000	20.00000	0.27109
523.75598	24.99000	25.75175	101.47845	0.000000e+000	50.00000	20.00000	0.27106
523.99103	25.00000	25.73820	101.47909	0.000000e+000	50.00000	20.00000	0.27103
524.22498	25.01000	25.72553	101.47973	0.000000e+000	50.00000	20.00000	0.27101
524.46002	25.02000	25.71594	101.48037	0.000000e+000	50.00000	20.00000	0.27098
524.69501	25.03000	25.70689	101.48037	0.000000e+000	50.00000	20.00000	0.27095
524.69397	25.04000	25.70689	101.48037	0.000000e+000	50.00000	20.00000	0.27095
524.92902	25.05000	25.68070	101.48101	0.000000e+000	50.00000	20.00000	0.27093
525.16400	25.06000	25.67543	101.48101	0.000000e+000	50.00000	20.00000	0.27090
525.39899	25.07000	25.66457	101.48101	0.000000e+000	50.00000	20.00000	0.27088
525.63397	25.08000	25.65209	101.48101	0.000000e+000	50.00000	20.00000	0.27085
525.63300	25.09000	25.65209	101.48101	0.000000e+000	50.00000	20.00000	0.27085
525.86798	25.10000	25.63057	101.48101	0.000000e+000	50.00000	20.00000	0.27082
526.10303	25.11000	25.61953	101.48101	0.000000e+000	50.00000	20.00000	0.27080
526.33698	25.12000	25.61568	101.48101	0.000000e+000	50.00000	20.00000	0.27077
526.57202	25.13000	25.58696	101.48101	0.000000e+000	50.00000	20.00000	0.27075
526.57202	25.14000	25.58696	101.48101	0.000000e+000	50.00000	20.00000	0.27075
526.80701	25.15000	25.58438	101.48101	0.000000e+000	50.00000	20.00000	0.27072
527.04102	25.16000	25.57188	101.48101	0.000000e+000	50.00000	20.00000	0.27069
527.27600	25.17000	25.56515	101.48101	0.000000e+000	50.00000	20.00000	0.27067
527.51001	25.18000	25.55715	101.48101	0.000000e+000	50.00000	20.00000	0.27064
527.74500	25.19000	25.54032	101.48101	0.000000e+000	50.00000	20.00000	0.27062
527.74500	25.20000	25.54032	101.48101	0.000000e+000	50.00000	20.00000	0.27062
527.97900	25.21000	25.52943	101.48101	0.000000e+000	50.00000	20.00000	0.27059
528.21399	25.22000	25.52704	101.48101	0.000000e+000	50.00000	20.00000	0.27056
528.44897	25.23000	25.51345	101.48101	0.000000e+000	50.00000	20.00000	0.27054
528.68298	25.24000	25.51375	101.48101	0.000000e+000	50.00000	20.00000	0.27051
528.91699	25.25000	25.48805	101.48101	0.000000e+000	50.00000	20.00000	0.27048
528.91699	25.26000	25.48805	101.48101	0.000000e+000	50.00000	20.00000	0.27048
529.15198	25.27000	25.48294	101.48101	0.000000e+000	50.00000	20.00000	0.27046
529.38599	25.28000	25.47475	101.48101	0.000000e+000	50.00000	20.00000	0.27043
529.62097	25.29000	25.46982	101.48101	0.000000e+000	50.00000	20.00000	0.27041
529.85498	25.30000	25.45386	101.48165	0.000000e+000	50.00000	20.00000	0.27038
529.85498	25.31000	25.45386	101.48165	0.000000e+000	50.00000	20.00000	0.27038
530.09003	25.32000	25.44225	101.48165	0.000000e+000	50.00000	20.00000	0.27035
530.32397	25.33000	25.44074	101.48165	0.000000e+000	50.00000	20.00000	0.27033
530.55798	25.34000	25.42839	101.48229	0.000000e+000	50.00000	20.00000	0.27030
530.79303	25.35000	25.42761	101.48229	0.000000e+000	50.00000	20.00000	0.27027
531.02802	25.36000	25.42575	101.48293	0.000000e+000	50.00000	20.00000	0.27025
531.02698	25.37000	25.42575	101.48293	0.000000e+000	50.00000	20.00000	0.27025
531.26202	25.38000	25.40852	101.48293	0.000000e+000	50.00000	20.00000	0.27022
531.49597	25.39000	25.39960	101.48357	0.000000e+000	50.00000	20.00000	0.27020
531.72998	25.40000	25.39103	101.48357	0.000000e+000	50.00000	20.00000	0.27017
531.96503	25.41000	25.38284	101.48421	0.000000e+000	50.00000	20.00000	0.27014
531.96503	25.42000	25.38284	101.48421	0.000000e+000	50.00000	20.00000	0.27014
532.19897	25.43000	25.37193	101.48485	0.000000e+000	50.00000	20.00000	0.27012
532.43298	25.44000	25.37240	101.48485	0.000000e+000	50.00000	20.00000	0.27009
532.66699	25.45000	25.36872	101.48549	0.000000e+000	50.00000	20.00000	0.27006
532.90198	25.46000	25.35926	101.48613	0.000000e+000	50.00000	20.00000	0.27004
532.90198	25.47000	25.35926	101.48613	0.000000e+000	50.00000	20.00000	0.27004
533.13599	25.48000	25.34889	101.48613	0.000000e+000	50.00000	20.00000	0.27001
533.37000	25.49000	25.34647	101.48677	0.000000e+000	50.00000	20.00000	0.26999
533.60400	25.50000	25.34857	101.48677	0.000000e+000	50.00000	20.00000	0.26996
533.83801	25.51000	25.33440	101.48741	0.000000e+000	50.00000	20.00000	0.26993
534.07300	25.52000	25.33542	101.48741	0.000000e+000	50.00000	20.00000	0.26991
534.30701	25.53000	25.32070	101.48805	0.000000e+000	50.00000	20.00000	0.26988
534.30701	25.54000	25.32070	101.48805	0.000000e+000	50.00000	20.00000	0.26988
534.54102	25.55000	25.31828	101.48869	0.000000e+000	50.00000	20.00000	0.26985
534.77502	25.56000	25.30899	101.48869	0.000000e+000	50.00000	20.00000	0.26983
535.00897	25.57000	25.30928	101.48933	0.000000e+000	50.00000	20.00000	0.26980
535.24298	25.58000	25.29401	101.48933	0.000000e+000	50.00000	20.00000	0.26978
535.24298	25.59000	25.29401	101.48933	0.000000e+000	50.00000	20.00000	0.26978
535.47699	25.60000	25.29593	101.48997	0.000000e+000	50.00000	20.00000	0.26975
535.71100	25.61000	25.28554	101.48997	0.000000e+000	50.00000	20.00000	0.26972
535.94501	25.62000	25.28312	101.49061	0.000000e+000	50.00000	20.00000	0.26970
536.17902	25.63000	25.28523	101.49061	0.000000e+000	50.00000	20.00000	0.26967
536.41302	25.64000	25.27013	101.49125	0.000000e+000	50.00000	20.00000	0.26964
536.41302	25.65000	25.27013	101.49125	0.000000e+000	50.00000	20.00000	0.26964
536.64697	25.66000	25.27205	101.49189	0.000000e+000	50.00000	20.00000	0.26962
536.88098	25.67000	25.25786	101.49189	0.000000e+000	50.00000	20.00000	0.26959
537.11499	25.68000	25.25888	101.49253	0.000000e+000	50.00000	20.00000	0.26957
537.34900	25.69000	25.26117	101.49253	0.000000e+000	50.00000	20.00000	0.26954
537.58301	25.70000	25.24588	101.49317	0.000000e+000	50.00000	20.00000	0.26951
537.58301	25.71000	25.24588	101.49317	0.000000e+000	50.00000	20.00000	0.26951
537.81702	25.72000	25.24798	101.49317	0.000000e+000	50.00000	20.00000	0.26949
538.05103	25.73000	25.24448	101.49381	0.000000e+000	50.00000	20.00000	0.26946
538.28497	25.74000	25.23589	101.49381	0.000000e+000	50.00000	20.00000	0.26943
538.51898	25.75000	25.23746	101.49381	0.000000e+000	50.00000	20.00000	0.26941
538.75299	25.76000	25.22198	101.49381	0.000000e+000	50.00000	20.00000	0.26938
538.75299	25.77000	25.22198	101.49381	0.000000e+000	50.00000	20.00000	0.26938
538.98700	25.78000	25.22409	101.49381	0.000000e+000	50.00000	20.00000	0.26935
539.22101	25.79000	25.21387	101.49381	0.000000e+000	50.00000	20.00000	0.26933
539.45398	25.80000	25.21144	101.49381	0.000000e+000	50.00000	20.00000	0.26930
539.68799	25.81000	25.21355	101.49445	0.000000e+000	50.00000	20.00000	0.26928
539.92200	25.82000	25.19806	101.49445	0.000000e+000	50.00000	20.00000	0.26925
539.92200	25.83000	25.19806	101.49445	0.000000e+000	50.00000	20.00000	0.26925
540.15601	25.84000	25.20017	101.49509	0.000000e+000	50.00000	20.00000	0.26922
540.39001	25.85000	25.18814	101.49509	0.000000e+000	50.00000	20.00000	0.26920
540.62299	25.86000	25.18733	101.49509	0.000000e+000	50.00000	20.00000	0.26917
540.85699	25.87000	25.18944	101.49573	0.000000e+000	50.00000	20.00000	0.26914
541.09100	25.88000	25.17450	101.49637	0.000000e+000	50.00000	20.00000	0.26912
541.09100	25.89000	25.17450	101.49637	0.000000e+000	50.00000	20.00000	0.26912
541.32397	25.90000	25.17642	101.49637	0.000000e+000	50.00000	20.00000	0.26909
541.55798	25.91000	25.17000	101.49637	0.000000e+000	50.00000	20.00000	0.26906
541.79199	25.92000	25.16685	101.49701	0.000000e+000	50.00000	20.00000	0.26904
542.02600	25.93000	25.16588	101.49701	0.000000e+000	50.00000	20.00000	0.26901
542.25897	25.94000	25.15527	101.49765	0.000000e+000	50.00000	20.00000	0.26898
542.25897	25.95000	25.15527	101.49765	0.000000e+000	50.00000	20.00000	0.26898
542.49298	25.96000	25.15285	101.49829	0.000000e+000	50.00000	20.00000	0.26896
542.72699	25.97000	25.15496	101.49829	0.000000e+000	50.00000	20.00000	0.26893
542.96100	25.98000	25.14672	101.49829	0.000000e+000	50.00000	20.00000	0.26891
543.19397	25.99000	25.14410	101.49893	0.000000e+000	50.00000	20.00000	0.26888
543.42700	26.00000	25.14439	101.49893	0.000000e+000	50.00000	20.00000	0.26885
543.42798	26.01000	25.14404	101.49957	0.000000e+000	50.00000	20.00000	0.26885
543.66101	26.02000	25.14542	101.49957	0.000000e+000	50.00000	20.00000	0.26883
543.89502	26.03000	25.13318	101.49957	0.000000e+000	50.00000	20.00000	0.26880
544.12799	26.04000	25.13347	101.50021	0.000000e+000	50.00000	20.00000	0.26877
544.36200	26.05000	25.13577	101.50085	0.000000e+000	50.00000	20.00000	0.26875
