#EXPORTTYPE:                 	DATA ALL                                                                                                                             
#FILE:                       	20260224_Mg_SiO2_stoich_loose_Ar_10Kmin.ngb-ss5                                                                                      
#FORMAT:                     	NETZSCH5                                                                                                                             
#FTYPE:                      	ASCII                                                                                                                                
#IDENTITY:                   	LOOSE_MgSiO2                                                                                                                         
#DECIMAL:                    	POINT                                                                                                                                
#SEPARATOR:                  	TAB                                                                                                                                  
#MTYPE:                      	DTA                                                                                                                                  
#INSTRUMENT:                 	NETZSCH STA 449F5                                                                                                                    
#PROJECT:                    	THREAD                                                                                                                               
#DATE/TIME:                  	24/02/2026 14:51:00 (UTC+1)                                                                                                          
#CORR. FILE:                 	                                                                                                                                     
#TEMPCAL:                    	20260211_DTATG_CAL_AR_10KMIN_quadratic_T.ngb-ts5                                                                                     
#SENSITIVITY:                	20260211_10Kmin_DTATG_Ar_sens.ngb-es5                                                                                                
#LABORATORY:                 	Politecnico Milano                                                                                                                   
#OPERATOR:                   	Zanardi                                                                                                                              
#REMARK:                     	Mg + SiO2 stoichiometric, loose powder  heating program: 10 K/min Ar 0 50 20  T_start=25 ›C T_end = 850›C  m_sample_mettler = 0.01603
#SAMPLE:                     	LOOSE_MgSiO2                                                                                                                         
#SAMPLE MASS /mg:            	15.8825                                                                                                                              
#MATERIAL:                   	Mg_Sio2_thermite                                                                                                                     
#REFERENCE:                  	-                                                                                                                                    
#REFERENCE MASS /mg:         	0                                                                                                                                    
#TYPE OF CRUCIBLE:           	DTA/TG crucible Al2O3                                                                                                                
#SAMPLE CRUCIBLE MASS /mg:   	0                                                                                                                                    
#REFERENCE CRUCIBLE MASS /mg:	0                                                                                                                                    
#TG RANGE /mg:               	35000                                                                                                                                
#TAU-R:                      	---                                                                                                                                  
#CORR. CODE:                 	000                                                                                                                                  
#EXO:                        	+1                                                                                                                                   
#RANGE:                      	25›C....950›C/0,0....30,0K/min                                                                                                       
#SEGMENT:                    	S1-3/3                                                                                                                               
#SEG. 1:                     	25›C/10,0(K/min)/850›C                                                                                                               
#SEG. 2:                     	850›C/00:05/850›C                                                                                                                    
#SEG. 3:                     	850›C/30,0(K/min)/950›C                                                                                                              

##Temp./›C	Time/min	DTA/(mW/mg)	Mass/%	Gas Flow(purge1)/(ml/min)	Gas Flow(purge2)/(ml/min)	Gas Flow(protective)/(ml/min)	Sensit./(uV/mW)	Segment
521.43903	49.87000	22.26239	107.12986	0.000000e+000	     50.00000	20.00000	0.27132	1
521.67297	49.88000	22.26452	107.13049	0.000000e+000	     50.00000	20.00000	0.27129	1
521.67401	49.89000	22.26453	107.13049	0.000000e+000	     50.00000	20.00000	0.27129	1
521.67401	49.90000	22.26347	107.13112	0.000000e+000	     50.00000	20.00000	0.27129	1
521.90802	49.91000	22.26401	107.13112	0.000000e+000	     50.00000	20.00000	0.27126	1
521.90802	49.92000	22.26259	107.13112	0.000000e+000	     50.00000	20.00000	0.27126	1
522.14301	49.93000	22.25499	107.13112	0.000000e+000	     50.00000	20.00000	0.27124	1
522.14301	49.94000	22.25587	107.13112	0.000000e+000	     50.00000	20.00000	0.27124	1
522.14301	49.95000	22.25623	107.13112	0.000000e+000	     50.00000	20.00000	0.27124	1
522.37701	49.96000	22.26101	107.13112	0.000000e+000	     50.00000	20.00000	0.27121	1
522.37701	49.97000	22.25570	107.13112	0.000000e+000	     50.00000	20.00000	0.27121	1
522.61200	49.98000	22.26156	107.13112	0.000000e+000	     50.00000	20.00000	0.27119	1
522.61200	49.99000	22.25891	107.13112	0.000000e+000	     50.00000	20.00000	0.27119	1
522.84601	50.00000	22.26175	107.13112	0.000000e+000	     50.00000	20.00000	0.27116	1
522.84601	50.01000	22.26192	107.13112	0.000000e+000	     50.00000	20.00000	0.27116	1
522.84601	50.02000	22.25785	107.13112	0.000000e+000	     50.00000	20.00000	0.27116	1
523.08099	50.03000	22.26052	107.13112	0.000000e+000	     50.00000	20.00000	0.27113	1
523.08099	50.04000	22.25981	107.13112	0.000000e+000	     50.00000	20.00000	0.27113	1
523.31500	50.05000	22.26780	107.13112	0.000000e+000	     50.00000	20.00000	0.27111	1
523.31500	50.06000	22.26230	107.13112	0.000000e+000	     50.00000	20.00000	0.27111	1
523.31500	50.07000	22.26177	107.13112	0.000000e+000	     50.00000	20.00000	0.27111	1
523.54901	50.08000	22.26391	107.13112	0.000000e+000	     50.00000	20.00000	0.27108	1
523.54901	50.09000	22.26391	107.13175	0.000000e+000	     50.00000	20.00000	0.27108	1
523.78400	50.10000	22.26605	107.13175	0.000000e+000	     50.00000	20.00000	0.27106	1
523.78400	50.11000	22.26605	107.13175	0.000000e+000	     50.00000	20.00000	0.27106	1
523.78400	50.12000	22.26605	107.13238	0.000000e+000	     50.00000	20.00000	0.27106	1
524.01801	50.13000	22.26819	107.13238	0.000000e+000	     50.00000	20.00000	0.27103	1
524.01801	50.14000	22.26996	107.13238	0.000000e+000	     50.00000	20.00000	0.27103	1
524.25299	50.15000	22.27051	107.13364	0.000000e+000	     50.00000	20.00000	0.27100	1
524.25299	50.16000	22.27033	107.13490	0.000000e+000	     50.00000	20.00000	0.27100	1
524.48700	50.17000	22.27247	107.13616	0.000000e+000	     50.00000	20.00000	0.27098	1
524.48700	50.18000	22.27247	107.13742	0.000000e+000	     50.00000	20.00000	0.27098	1
524.48700	50.19000	22.27247	107.13805	0.000000e+000	     50.00000	20.00000	0.27098	1
524.72101	50.20000	22.28135	107.13867	0.000000e+000	     50.00000	20.00000	0.27095	1
524.72101	50.21000	22.27639	107.13993	0.000000e+000	     50.00000	20.00000	0.27095	1
524.95599	50.22000	22.29113	107.14056	0.000000e+000	     50.00000	20.00000	0.27093	1
524.95599	50.23000	22.29343	107.14119	0.000000e+000	     50.00000	20.00000	0.27093	1
525.19000	50.24000	22.29575	107.14182	0.000000e+000	     50.00000	20.00000	0.27090	1
525.19000	50.25000	22.29664	107.14245	0.000000e+000	     50.00000	20.00000	0.27090	1
525.19000	50.26000	22.29664	107.14308	0.000000e+000	     50.00000	20.00000	0.27090	1
525.42401	50.27000	22.29878	107.14371	0.000000e+000	     50.00000	20.00000	0.27087	1
525.42401	50.28000	22.29878	107.14497	0.000000e+000	     50.00000	20.00000	0.27087	1
525.65802	50.29000	22.30093	107.14623	0.000000e+000	     50.00000	20.00000	0.27085	1
525.65802	50.30000	22.30093	107.14749	0.000000e+000	     50.00000	20.00000	0.27085	1
525.89301	50.31000	22.30308	107.14875	0.000000e+000	     50.00000	20.00000	0.27082	1
525.89301	50.32000	22.30308	107.15001	0.000000e+000	     50.00000	20.00000	0.27082	1
525.89301	50.33000	22.30308	107.15127	0.000000e+000	     50.00000	20.00000	0.27082	1
526.12701	50.34000	22.30523	107.15190	0.000000e+000	     50.00000	20.00000	0.27080	1
526.12701	50.35000	22.30877	107.15316	0.000000e+000	     50.00000	20.00000	0.27080	1
526.36102	50.36000	22.31873	107.15442	0.000000e+000	     50.00000	20.00000	0.27077	1
526.36102	50.37000	22.32174	107.15504	0.000000e+000	     50.00000	20.00000	0.27077	1
526.36102	50.38000	22.32494	107.15630	0.000000e+000	     50.00000	20.00000	0.27077	1
526.59497	50.39000	22.32727	107.15693	0.000000e+000	     50.00000	20.00000	0.27074	1
526.59497	50.40000	22.32727	107.15819	0.000000e+000	     50.00000	20.00000	0.27074	1
526.83002	50.41000	22.32943	107.15819	0.000000e+000	     50.00000	20.00000	0.27072	1
526.83002	50.42000	22.32943	107.15882	0.000000e+000	     50.00000	20.00000	0.27072	1
527.06403	50.43000	22.33761	107.15882	0.000000e+000	     50.00000	20.00000	0.27069	1
527.06403	50.44000	22.34311	107.15945	0.000000e+000	     50.00000	20.00000	0.27069	1
527.06403	50.45000	22.34258	107.15945	0.000000e+000	     50.00000	20.00000	0.27069	1
527.29797	50.46000	22.35095	107.15945	0.000000e+000	     50.00000	20.00000	0.27067	1
527.29797	50.47000	22.35148	107.15945	0.000000e+000	     50.00000	20.00000	0.27067	1
527.53198	50.48000	22.35364	107.15945	0.000000e+000	     50.00000	20.00000	0.27064	1
527.53198	50.49000	22.35364	107.15945	0.000000e+000	     50.00000	20.00000	0.27064	1
527.76599	50.50000	22.36839	107.15945	0.000000e+000	     50.00000	20.00000	0.27061	1
527.76599	50.51000	22.37319	107.15945	0.000000e+000	     50.00000	20.00000	0.27061	1
527.76599	50.52000	22.37354	107.15945	0.000000e+000	     50.00000	20.00000	0.27061	1
528.00000	50.53000	22.37570	107.15945	0.000000e+000	     50.00000	20.00000	0.27059	1
528.00000	50.54000	22.37570	107.15945	0.000000e+000	     50.00000	20.00000	0.27059	1
528.23401	50.55000	22.38390	107.15945	0.000000e+000	     50.00000	20.00000	0.27056	1
528.23401	50.56000	22.39455	107.15945	0.000000e+000	     50.00000	20.00000	0.27056	1
528.46802	50.57000	22.39778	107.15945	0.000000e+000	     50.00000	20.00000	0.27053	1
528.46802	50.58000	22.39778	107.15945	0.000000e+000	     50.00000	20.00000	0.27053	1
528.46802	50.59000	22.39778	107.15945	0.000000e+000	     50.00000	20.00000	0.27053	1
528.70203	50.60000	22.40438	107.15945	0.000000e+000	     50.00000	20.00000	0.27051	1
528.70203	50.61000	22.41575	107.15945	0.000000e+000	     50.00000	20.00000	0.27051	1
528.93597	50.62000	22.41969	107.15945	0.000000e+000	     50.00000	20.00000	0.27048	1
528.93597	50.63000	22.41986	107.15945	0.000000e+000	     50.00000	20.00000	0.27048	1
529.16998	50.64000	22.42203	107.15945	0.000000e+000	     50.00000	20.00000	0.27046	1
529.16998	50.65000	22.43748	107.15945	0.000000e+000	     50.00000	20.00000	0.27046	1
529.40399	50.66000	22.44178	107.15945	0.000000e+000	     50.00000	20.00000	0.27043	1
529.40503	50.67000	22.44197	107.15945	0.000000e+000	     50.00000	20.00000	0.27043	1
529.40503	50.68000	22.44464	107.15945	0.000000e+000	     50.00000	20.00000	0.27043	1
529.63898	50.69000	22.45693	107.15945	0.000000e+000	     50.00000	20.00000	0.27040	1
529.63898	50.70000	22.45889	107.15945	0.000000e+000	     50.00000	20.00000	0.27040	1
529.87201	50.71000	22.46389	107.15945	0.000000e+000	     50.00000	20.00000	0.27038	1
529.87299	50.72000	22.47581	107.16008	0.000000e+000	     50.00000	20.00000	0.27038	1
530.10699	50.73000	22.48011	107.16008	0.000000e+000	     50.00000	20.00000	0.27035	1
530.10699	50.74000	22.48367	107.16008	0.000000e+000	     50.00000	20.00000	0.27035	1
530.10699	50.75000	22.48402	107.16071	0.000000e+000	     50.00000	20.00000	0.27035	1
530.34100	50.76000	22.49224	107.16071	0.000000e+000	     50.00000	20.00000	0.27033	1
530.34100	50.77000	22.50308	107.16071	0.000000e+000	     50.00000	20.00000	0.27033	1
530.57501	50.78000	22.50615	107.16134	0.000000e+000	     50.00000	20.00000	0.27030	1
530.57501	50.79000	22.50615	107.16197	0.000000e+000	     50.00000	20.00000	0.27030	1
530.80798	50.80000	22.51490	107.16449	0.000000e+000	     50.00000	20.00000	0.27027	1
530.80798	50.81000	22.52396	107.16701	0.000000e+000	     50.00000	20.00000	0.27027	1
530.80798	50.82000	22.52592	107.16953	0.000000e+000	     50.00000	20.00000	0.27027	1
531.04199	50.83000	22.52828	107.17142	0.000000e+000	     50.00000	20.00000	0.27025	1
531.04199	50.84000	22.53947	107.17330	0.000000e+000	     50.00000	20.00000	0.27025	1
531.27600	50.85000	22.54646	107.17519	0.000000e+000	     50.00000	20.00000	0.27022	1
531.27600	50.86000	22.54806	107.17645	0.000000e+000	     50.00000	20.00000	0.27022	1
531.51001	50.87000	22.55042	107.17771	0.000000e+000	     50.00000	20.00000	0.27019	1
531.51001	50.88000	22.56145	107.17960	0.000000e+000	     50.00000	20.00000	0.27019	1
531.51001	50.89000	22.56767	107.18086	0.000000e+000	     50.00000	20.00000	0.27019	1
531.74402	50.90000	22.57039	107.18212	0.000000e+000	     50.00000	20.00000	0.27017	1
531.74402	50.91000	22.57039	107.18275	0.000000e+000	     50.00000	20.00000	0.27017	1
531.97803	50.92000	22.57436	107.18338	0.000000e+000	     50.00000	20.00000	0.27014	1
531.97803	50.93000	22.58894	107.18401	0.000000e+000	     50.00000	20.00000	0.27014	1
532.21198	50.94000	22.59255	107.18401	0.000000e+000	     50.00000	20.00000	0.27012	1
532.21198	50.95000	22.59255	107.18401	0.000000e+000	     50.00000	20.00000	0.27012	1
532.21198	50.96000	22.60020	107.18464	0.000000e+000	     50.00000	20.00000	0.27012	1
532.44598	50.97000	22.61164	107.18464	0.000000e+000	     50.00000	20.00000	0.27009	1
532.44598	50.98000	22.61253	107.18464	0.000000e+000	     50.00000	20.00000	0.27009	1
532.67999	50.99000	22.61473	107.18464	0.000000e+000	     50.00000	20.00000	0.27006	1
532.67999	51.00000	22.61740	107.18464	0.000000e+000	     50.00000	20.00000	0.27006	1
532.91302	51.01000	22.62830	107.18464	0.000000e+000	     50.00000	20.00000	0.27004	1
532.91302	51.02000	22.63417	107.18464	0.000000e+000	     50.00000	20.00000	0.27004	1
533.14697	51.03000	22.63690	107.18464	0.000000e+000	     50.00000	20.00000	0.27001	1
533.14697	51.04000	22.63690	107.18464	0.000000e+000	     50.00000	20.00000	0.27001	1
533.14697	51.05000	22.63690	107.18464	0.000000e+000	     50.00000	20.00000	0.27001	1
533.38098	51.06000	22.65370	107.18464	0.000000e+000	     50.00000	20.00000	0.26998	1
533.38098	51.07000	22.65672	107.18464	0.000000e+000	     50.00000	20.00000	0.26998	1
533.61499	51.08000	22.65910	107.18464	0.000000e+000	     50.00000	20.00000	0.26996	1
533.61499	51.09000	22.65910	107.18464	0.000000e+000	     50.00000	20.00000	0.26996	1
533.61499	51.10000	22.65910	107.18464	0.000000e+000	     50.00000	20.00000	0.26996	1
533.84802	51.11000	22.66130	107.18464	0.000000e+000	     50.00000	20.00000	0.26993	1
533.84802	51.12000	22.67500	107.18464	0.000000e+000	     50.00000	20.00000	0.26993	1
534.08197	51.13000	22.68023	107.18464	0.000000e+000	     50.00000	20.00000	0.26991	1
534.08197	51.14000	22.68130	107.18464	0.000000e+000	     50.00000	20.00000	0.26991	1
534.31598	51.15000	22.68351	107.18464	0.000000e+000	     50.00000	20.00000	0.26988	1
534.31598	51.16000	22.68529	107.18464	0.000000e+000	     50.00000	20.00000	0.26988	1
534.54901	51.17000	22.68980	107.18464	0.000000e+000	     50.00000	20.00000	0.26985	1
534.54901	51.18000	22.70244	107.18464	0.000000e+000	     50.00000	20.00000	0.26985	1
534.78302	51.19000	22.70572	107.18464	0.000000e+000	     50.00000	20.00000	0.26983	1
534.78302	51.20000	22.70572	107.18464	0.000000e+000	     50.00000	20.00000	0.26983	1
534.78302	51.21000	22.70572	107.18464	0.000000e+000	     50.00000	20.00000	0.26983	1
535.01703	51.22000	22.70793	107.18464	0.000000e+000	     50.00000	20.00000	0.26980	1
535.01703	51.23000	22.71399	107.18464	0.000000e+000	     50.00000	20.00000	0.26980	1
535.25098	51.24000	22.72528	107.18464	0.000000e+000	     50.00000	20.00000	0.26977	1
535.25098	51.25000	22.72777	107.18464	0.000000e+000	     50.00000	20.00000	0.26977	1
535.48499	51.26000	22.73017	107.18464	0.000000e+000	     50.00000	20.00000	0.26975	1
535.48499	51.27000	22.73017	107.18464	0.000000e+000	     50.00000	20.00000	0.26975	1
535.48499	51.28000	22.73017	107.18464	0.000000e+000	     50.00000	20.00000	0.26975	1
535.71802	51.29000	22.73843	107.18464	0.000000e+000	     50.00000	20.00000	0.26972	1
535.71802	51.30000	22.73415	107.18464	0.000000e+000	     50.00000	20.00000	0.26972	1
535.95203	51.31000	22.74848	107.18464	0.000000e+000	     50.00000	20.00000	0.26970	1
535.95203	51.32000	22.75205	107.18464	0.000000e+000	     50.00000	20.00000	0.26970	1
536.18597	51.33000	22.75462	107.18464	0.000000e+000	     50.00000	20.00000	0.26967	1
536.18597	51.34000	22.75462	107.18464	0.000000e+000	     50.00000	20.00000	0.26967	1
536.18597	51.35000	22.75462	107.18464	0.000000e+000	     50.00000	20.00000	0.26967	1
536.41901	51.36000	22.75684	107.18464	0.000000e+000	     50.00000	20.00000	0.26964	1
536.41901	51.37000	22.75684	107.18527	0.000000e+000	     50.00000	20.00000	0.26964	1
536.65302	51.38000	22.76030	107.18527	0.000000e+000	     50.00000	20.00000	0.26962	1
536.65302	51.39000	22.77064	107.18527	0.000000e+000	     50.00000	20.00000	0.26962	1
536.88599	51.40000	22.77606	107.18590	0.000000e+000	     50.00000	20.00000	0.26959	1
536.88599	51.41000	22.77802	107.18590	0.000000e+000	     50.00000	20.00000	0.26959	1
537.12000	51.42000	22.78132	107.18590	0.000000e+000	     50.00000	20.00000	0.26956	1
537.12000	51.43000	22.78132	107.18653	0.000000e+000	     50.00000	20.00000	0.26956	1
537.12000	51.44000	22.78132	107.18653	0.000000e+000	     50.00000	20.00000	0.26956	1
537.35303	51.45000	22.78353	107.18653	0.000000e+000	     50.00000	20.00000	0.26954	1
537.35303	51.46000	22.78353	107.18716	0.000000e+000	     50.00000	20.00000	0.26954	1
537.58698	51.47000	22.78576	107.18716	0.000000e+000	     50.00000	20.00000	0.26951	1
537.58698	51.48000	22.78576	107.18779	0.000000e+000	     50.00000	20.00000	0.26951	1
537.82001	51.49000	22.78887	107.18779	0.000000e+000	     50.00000	20.00000	0.26949	1
537.82001	51.50000	22.80063	107.18779	0.000000e+000	     50.00000	20.00000	0.26949	1
538.05402	51.51000	22.79876	107.18841	0.000000e+000	     50.00000	20.00000	0.26946	1
538.05402	51.52000	22.80607	107.18841	0.000000e+000	     50.00000	20.00000	0.26946	1
538.05402	51.53000	22.80536	107.18841	0.000000e+000	     50.00000	20.00000	0.26946	1
538.28699	51.54000	22.81008	107.18904	0.000000e+000	     50.00000	20.00000	0.26943	1
538.28699	51.55000	22.81026	107.18904	0.000000e+000	     50.00000	20.00000	0.26943	1
538.52100	51.56000	22.81249	107.18967	0.000000e+000	     50.00000	20.00000	0.26941	1
538.52100	51.57000	22.81249	107.18967	0.000000e+000	     50.00000	20.00000	0.26941	1
538.75500	51.58000	22.81472	107.18967	0.000000e+000	     50.00000	20.00000	0.26938	1
538.75403	51.59000	22.81472	107.19030	0.000000e+000	     50.00000	20.00000	0.26938	1
538.75403	51.60000	22.81472	107.19030	0.000000e+000	     50.00000	20.00000	0.26938	1
538.98798	51.61000	22.81695	107.19030	0.000000e+000	     50.00000	20.00000	0.26935	1
538.98798	51.62000	22.81784	107.19093	0.000000e+000	     50.00000	20.00000	0.26935	1
539.22101	51.63000	22.82774	107.19093	0.000000e+000	     50.00000	20.00000	0.26933	1
539.22101	51.64000	22.83023	107.19093	0.000000e+000	     50.00000	20.00000	0.26933	1
539.45502	51.65000	22.83354	107.19156	0.000000e+000	     50.00000	20.00000	0.26930	1
539.45502	51.66000	22.83889	107.19156	0.000000e+000	     50.00000	20.00000	0.26930	1
539.45502	51.67000	22.82944	107.19219	0.000000e+000	     50.00000	20.00000	0.26930	1
539.68799	51.68000	22.84059	107.19219	0.000000e+000	     50.00000	20.00000	0.26928	1
539.68799	51.69000	22.83577	107.19219	0.000000e+000	     50.00000	20.00000	0.26928	1
539.92102	51.70000	22.84335	107.19282	0.000000e+000	     50.00000	20.00000	0.26925	1
539.92102	51.71000	22.84371	107.19282	0.000000e+000	     50.00000	20.00000	0.26925	1
540.15503	51.72000	22.84006	107.19282	0.000000e+000	     50.00000	20.00000	0.26922	1
540.15503	51.73000	22.84542	107.19345	0.000000e+000	     50.00000	20.00000	0.26922	1
540.38800	51.74000	22.84426	107.19345	0.000000e+000	     50.00000	20.00000	0.26920	1
540.38800	51.75000	22.84676	107.19408	0.000000e+000	     50.00000	20.00000	0.26920	1
540.38800	51.76000	22.84355	107.19408	0.000000e+000	     50.00000	20.00000	0.26920	1
540.62097	51.77000	22.84613	107.19408	0.000000e+000	     50.00000	20.00000	0.26917	1
540.62097	51.78000	22.84667	107.19471	0.000000e+000	     50.00000	20.00000	0.26917	1
540.85498	51.79000	22.84374	107.19471	0.000000e+000	     50.00000	20.00000	0.26914	1
540.85498	51.80000	22.84731	107.19471	0.000000e+000	     50.00000	20.00000	0.26914	1
541.08801	51.81000	22.84401	107.19534	0.000000e+000	     50.00000	20.00000	0.26912	1
541.08801	51.82000	22.83883	107.19534	0.000000e+000	     50.00000	20.00000	0.26912	1
541.08801	51.83000	22.83723	107.19597	0.000000e+000	     50.00000	20.00000	0.26912	1
541.32098	51.84000	22.83928	107.19597	0.000000e+000	     50.00000	20.00000	0.26909	1
541.32098	51.85000	22.83928	107.19597	0.000000e+000	     50.00000	20.00000	0.26909	1
541.55499	51.86000	22.84153	107.19660	0.000000e+000	     50.00000	20.00000	0.26906	1
541.55499	51.87000	22.84153	107.19660	0.000000e+000	     50.00000	20.00000	0.26906	1
541.78802	51.88000	22.84376	107.19660	0.000000e+000	     50.00000	20.00000	0.26904	1
541.78802	51.89000	22.84376	107.19723	0.000000e+000	     50.00000	20.00000	0.26904	1
541.78802	51.90000	22.84376	107.19723	0.000000e+000	     50.00000	20.00000	0.26904	1
542.02100	51.91000	22.84529	107.19723	0.000000e+000	     50.00000	20.00000	0.26901	1
542.02100	51.92000	22.84600	107.19723	0.000000e+000	     50.00000	20.00000	0.26901	1
542.25500	51.93000	22.84825	107.19723	0.000000e+000	     50.00000	20.00000	0.26899	1
542.25500	51.94000	22.84236	107.19723	0.000000e+000	     50.00000	20.00000	0.26899	1
542.48798	51.95000	22.84299	107.19723	0.000000e+000	     50.00000	20.00000	0.26896	1
542.48798	51.96000	22.83745	107.19723	0.000000e+000	     50.00000	20.00000	0.26896	1
542.72101	51.97000	22.83540	107.19723	0.000000e+000	     50.00000	20.00000	0.26893	1
542.72101	51.98000	22.83487	107.19723	0.000000e+000	     50.00000	20.00000	0.26893	1
542.72101	51.99000	22.83487	107.19723	0.000000e+000	     50.00000	20.00000	0.26893	1
542.95398	52.00000	22.83711	107.19723	0.000000e+000	     50.00000	20.00000	0.26891	1
542.95398	52.01000	22.83711	107.19723	0.000000e+000	     50.00000	20.00000	0.26891	1
543.18799	52.02000	22.83936	107.19723	0.000000e+000	     50.00000	20.00000	0.26888	1
543.18799	52.03000	22.83936	107.19723	0.000000e+000	     50.00000	20.00000	0.26888	1
543.18799	52.04000	22.83936	107.19723	0.000000e+000	     50.00000	20.00000	0.26888	1
543.42102	52.05000	22.82605	107.19723	0.000000e+000	     50.00000	20.00000	0.26885	1
543.65399	52.06000	22.82615	107.19723	0.000000e+000	     50.00000	20.00000	0.26883	1
543.65399	52.07000	22.82597	107.19723	0.000000e+000	     50.00000	20.00000	0.26883	1
543.65399	52.08000	22.82597	107.19723	0.000000e+000	     50.00000	20.00000	0.26883	1
543.88702	52.09000	22.82821	107.19723	0.000000e+000	     50.00000	20.00000	0.26880	1
543.88702	52.10000	22.82821	107.19723	0.000000e+000	     50.00000	20.00000	0.26880	1
544.12097	52.11000	22.83046	107.19723	0.000000e+000	     50.00000	20.00000	0.26877	1
544.12097	52.12000	22.81670	107.19723	0.000000e+000	     50.00000	20.00000	0.26877	1
544.12097	52.13000	22.81295	107.19723	0.000000e+000	     50.00000	20.00000	0.26877	1
544.35400	52.14000	22.81483	107.19723	0.000000e+000	     50.00000	20.00000	0.26875	1
544.35400	52.15000	22.81483	107.19723	0.000000e+000	     50.00000	20.00000	0.26875	1
544.58698	52.16000	22.81707	107.19723	0.000000e+000	     50.00000	20.00000	0.26872	1
544.58698	52.17000	22.81707	107.19723	0.000000e+000	     50.00000	20.00000	0.26872	1
544.82001	52.18000	22.81002	107.19723	0.000000e+000	     50.00000	20.00000	0.26869	1
544.82001	52.19000	22.80394	107.19723	0.000000e+000	     50.00000	20.00000	0.26869	1
545.05298	52.20000	22.80404	107.19723	0.000000e+000	     50.00000	20.00000	0.26867	1
545.05298	52.21000	22.80368	107.19723	0.000000e+000	     50.00000	20.00000	0.26867	1
545.05298	52.22000	22.80368	107.19723	0.000000e+000	     50.00000	20.00000	0.26867	1
545.28601	52.23000	22.80485	107.19723	0.000000e+000	     50.00000	20.00000	0.26864	1
545.28601	52.24000	22.79413	107.19723	0.000000e+000	     50.00000	20.00000	0.26864	1
545.51898	52.25000	22.79350	107.19723	0.000000e+000	     50.00000	20.00000	0.26862	1
545.51898	52.26000	22.79064	107.19723	0.000000e+000	     50.00000	20.00000	0.26862	1
545.75201	52.27000	22.79253	107.19723	0.000000e+000	     50.00000	20.00000	0.26859	1
545.75201	52.28000	22.79253	107.19723	0.000000e+000	     50.00000	20.00000	0.26859	1
545.75201	52.29000	22.79074	107.19723	0.000000e+000	     50.00000	20.00000	0.26859	1
545.98499	52.30000	22.78297	107.19723	0.000000e+000	     50.00000	20.00000	0.26856	1
545.98499	52.31000	22.77742	107.19723	0.000000e+000	     50.00000	20.00000	0.26856	1
546.21802	52.32000	22.77931	107.19723	0.000000e+000	     50.00000	20.00000	0.26854	1
546.21802	52.33000	22.77913	107.19723	0.000000e+000	     50.00000	20.00000	0.26854	1
546.45099	52.34000	22.77028	107.19723	0.000000e+000	     50.00000	20.00000	0.26851	1
546.45099	52.35000	22.76420	107.19723	0.000000e+000	     50.00000	20.00000	0.26851	1
546.45099	52.36000	22.76366	107.19723	0.000000e+000	     50.00000	20.00000	0.26851	1
546.68402	52.37000	22.76573	107.19723	0.000000e+000	     50.00000	20.00000	0.26848	1
546.68402	52.38000	22.75983	107.19723	0.000000e+000	     50.00000	20.00000	0.26848	1
546.91699	52.39000	22.75312	107.19723	0.000000e+000	     50.00000	20.00000	0.26846	1
546.91699	52.40000	22.75115	107.19723	0.000000e+000	     50.00000	20.00000	0.26846	1
547.15002	52.41000	22.75250	107.19723	0.000000e+000	     50.00000	20.00000	0.26843	1
547.15002	52.42000	22.75232	107.19723	0.000000e+000	     50.00000	20.00000	0.26843	1
547.15002	52.43000	22.75232	107.19723	0.000000e+000	     50.00000	20.00000	0.26843	1
547.38300	52.44000	22.74526	107.19723	0.000000e+000	     50.00000	20.00000	0.26840	1
547.38300	52.45000	22.73739	107.19723	0.000000e+000	     50.00000	20.00000	0.26840	1
547.61603	52.46000	22.73909	107.19723	0.000000e+000	     50.00000	20.00000	0.26838	1
547.61603	52.47000	22.73891	107.19723	0.000000e+000	     50.00000	20.00000	0.26838	1
547.84802	52.48000	22.73524	107.19723	0.000000e+000	     50.00000	20.00000	0.26835	1
547.84802	52.49000	22.73023	107.19723	0.000000e+000	     50.00000	20.00000	0.26835	1
548.08099	52.50000	22.72621	107.19723	0.000000e+000	     50.00000	20.00000	0.26832	1
548.08099	52.51000	22.72567	107.19723	0.000000e+000	     50.00000	20.00000	0.26832	1
548.08099	52.52000	22.72549	107.19723	0.000000e+000	     50.00000	20.00000	0.26832	1
548.31403	52.53000	22.72774	107.19723	0.000000e+000	     50.00000	20.00000	0.26830	1
548.31403	52.54000	22.73186	107.19723	0.000000e+000	     50.00000	20.00000	0.26830	1
548.54700	52.55000	22.73034	107.19723	0.000000e+000	     50.00000	20.00000	0.26827	1
548.54700	52.56000	22.73607	107.19723	0.000000e+000	     50.00000	20.00000	0.26827	1
548.54700	52.57000	22.73052	107.19723	0.000000e+000	     50.00000	20.00000	0.26827	1
548.78003	52.58000	22.73241	107.19723	0.000000e+000	     50.00000	20.00000	0.26824	1
548.78003	52.59000	22.73223	107.19723	0.000000e+000	     50.00000	20.00000	0.26824	1
549.01300	52.60000	22.73179	107.19723	0.000000e+000	     50.00000	20.00000	0.26822	1
549.01300	52.61000	22.71871	107.19723	0.000000e+000	     50.00000	20.00000	0.26822	1
549.01300	52.62000	22.71674	107.19723	0.000000e+000	     50.00000	20.00000	0.26822	1
549.24597	52.63000	22.71881	107.19723	0.000000e+000	     50.00000	20.00000	0.26819	1
549.24597	52.64000	22.70771	107.19723	0.000000e+000	     50.00000	20.00000	0.26819	1
